nit,legal_name,email,email_rep_legal,phone,website,address,city,dept,source_url,matched
901806482-5,CORE PROYECTOS DE INGENIERIA S.A.S,CAFABIAN2009@GMAIL.COM,cafabian2009@gmail.com,3118913499,,DIAGONAL 105 # 104E - 196,GIRoN,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901808078-1,LEMUS CONSTRUCCIONES Y ACABADOS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901808757-4,PROGAS SAS ESP,,,,,,Giron,SANTANDER,,false
901808934-1,CONSTRUCCION Y SERVICIOS ELECTRICOS SAS,,,,,,Piedecuesta,SANTANDER,,false
901809308-5,ASESORiA PROFESIONAL EN INGENIERiA S.A.S,ASPRO.INGESAS@GMAIL.COM,luis.arguellocala@gmail.com,3168772480,,CR 21 38 11 AP 1807,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901810512-3,RICOG GREEN ENERGY S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901811419-0,SOCIEDAD INTEGRAL DISTRIBUCIONES DE HIDROCARBUROS Y DERIVADOS S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901811872-4,TERRAMAPS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901813155-0,FAINM SAS,FAINMANSAS@HOTMAIL.COM,fainmansas@hotmail.com,3115570211,,CALLE 14 # 15 - 16,RIONEGRO,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901813272-4,ENERGIAS RENOVABLES Y DOMOTICA SAS,EDSOLUCIONES.COMERCIAL@GMAIL.COM,edsoluciones.comercial@gmail.com,3045967571,,CRA 27 # 63 - 18 APARTAMENTO 1007,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901813357-1,TEK ANDINO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901814373-4,JGM INGENIERIA Y CONSULTORIA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901814469-2,CONSULTORES EN MANTENIMIENTO Y MONTAJE DE OBRAS CIVILES S.A.S,,,,,,Floridablanca,SANTANDER,,false
901815077-3,"TOPOGRAFIA, HIDROLOGIA, INGENIERIA, SISTEMA DE INFORMACION GEOGRAFICA S.A.S.",LICITACIONESYPROYECTOSV@GMAIL.COM,licitacionesyproyectosv@gmail.com,3175859336,,CARRERA 27 # 37 -  33 OFICINA 804 EDIFICIO GREEN GOLD,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901815336-6,SOLUCIONES Y SERVICIOS D&M S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901815903-2,D&S ECOSOLUCIONES SAS,,,,,,Floridablanca,SANTANDER,,false
901818427-1,BAUINFRASTRUKTUR S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901818753-8,JL INGENIERIA SOLUCIONES INTEGRALES S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901819077-1,GEOSTAKE INGENIERIA S.A.S.,PROYECTOS@GEOSTAKEINGENIERIA.COM,proyectos@geostakeingenieria.com,3168203399,WWW.GEOSTAKEINGENIERIA.COM,CR 17 18-80,SAN GIL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901821241-1,ELECTRICIDAD INDUSTRIAL INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901825777-3,SGL INGENIERIA Y CONSULTORIA SAS,,,,,,Bucaramanga,SANTANDER,,false
901827724-2,GRUPO EMPRESARIAL DE COLOMBIA TALLER CREATIVO S.A.S,BERCELLY07@GMAIL.COM,creacreativo@outlook.com,3167412691,,CALLE 102 A 11-42 CONDADO DE GIBRALTAR,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901828026-4,ANKARO AUTOMATIZACIONES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901828498-7,EFFORT INGENIERIA SAS,,,,,,Floridablanca,SANTANDER,,false
901828574-9,GEOPERFORACIONES FF SAS,,,,,,Bucaramanga,SANTANDER,,false
901829262-0,PEREZ SOLUCIONES INTEGRALES DE INGENIERIA S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901829422-2,INGSUN COLOMBIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901829580-8,INVERSIONES LA SERRANA S.A.S,,,,,,Aratoca,SANTANDER,,false
901830098-0,TERGAS S.A.S E.S.P,,,,,,Bucaramanga,SANTANDER,,false
901831372-9,AS& ASESORIAS & SOLUCIONES INTEGRALES S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901832441-3,"CREAMOS, AYUDAMOS & SOLUCIONAMOS S.A.S.",,,,,,Bucaramanga,SANTANDER,,false
901832547-5,I.C.A. SOLUCIONES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901833042-2,INGESEM CONSTRUCCIONES S.A.S.,,,,,,Simacota,SANTANDER,,false
901833182-5,ELECTRICAS DE SANTANDER SAS,,,,,,Piedecuesta,SANTANDER,,false
901833418-8,CIVIL WORKS INGENIERIA INTEGRAL SAS,INGENIERIA.CIVILWORKS@GMAIL.COM,ingenieria.civilworks@gmail.com,3143287760,,CARRERA 9 NO.14A-27 PISO 2,MaLAGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901833592-1,VELAGUI GRUPO EMPRESARIAL S.A.S.,,,,,,El Peñon,SANTANDER,,false
901833855-3,DISTRIBUIDORA DE GASES INDUSTRIALES DEL ORIENTE COLOMBIANO S.A.S,,,,,,Floridablanca,SANTANDER,,false
901834160-8,ENERGY TEAM SOLUTION S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901835570-9,PALO ARQUITECTURA E INGENIERIA S.A.S BIC.,PALO.ARQUITECTURAINGENIERIA@GMAIL.COM,palo.arquitecturaingenieria@gmail.com,3016455603,,CARRERA 27 # 36 - 38 OFICINA 209,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901839477-1,INGESUES SAS,INGESUESSAS@GMAIL.COM,INGESUESSAS@GMAIL.COM,3104705516,,CARRERA 27 # 69 - 22,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901839617-4,IVT INGENIERIA Y PROYECTOS ZOMAC S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901839974-9,ARMONIA ENERGETICA DE COLOMBIA,GERENCIA.GRUPOAECO@OUTLOOK.COM,gerencia.grupoaeco@outlook.com,3174868549,,CARRERA 20 22 41,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901843120-1,GRUPO GONDI SAS,,,,,,Bucaramanga,SANTANDER,,false
901845087-5,ACEITES CHICAMOCHA SAS,,,,,,Piedecuesta,SANTANDER,,false
901845571-9,KPI ASSET MANAGEMENT SOLUTIONS SAS,,,,,,Bucaramanga,SANTANDER,,false
901846214-9,SUMINISTROS PETROLEROS CSM S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901846704-6,DITORO TECH S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901850383-0,SERVI INGENIERIA INTEGRAL S.A.S.,,,,,,Charta,SANTANDER,,false
901851425-6,AVANZA MP SAS,AVANZAMPSAS@GMAIL.COM,avanzampsas@gmail.com,3170067034,,DIAGONAL 13 # 60 -  82,PIEDECUESTA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901851558-7,GRUPOVITAL S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901851746-5,EDS PUENTE NACIONAL RT S.A.S,,,,,,Puente Nacional,SANTANDER,,false
901852457-6,ARBATTI,ARBATTI.GERENCIA@GMAIL.COM,arbatti.gerencia@gmail.com,3163891037,,CARRERA 22 # 151-40 OF-B8,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901852531-3,SOL - END S.A.S,,,,,,Giron,SANTANDER,,false
901852650-1,GEOINGENIERIA Y LOGISTICA S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901854618-4,YELLOW ON SOLAR SOLUTIONS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901857353-1,CS CONEXIONES S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901858686-3,4D PLUS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901859775-5,M & S ASSOCIATE S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901860462-7,RJ INSTALACIONES ELECTRICAS Y COMUNICACIONES S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901860972-1,CDA BARROBLANCO SAS,,,,,,Piedecuesta,SANTANDER,,false
901861549-3,SOFISTEC INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901862517-2,ELECTRISANZ ENGINEER SAS,,,,,,Giron,SANTANDER,,false
901863417-9,TECH AGRO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901864060-8,A&G IMPERIAL INVERSIONES SAS,,,,,,Bucaramanga,SANTANDER,,false
901864189-9,CONSTRUCCIONES DELGADO FUENTES SAS,,,,,,Bucaramanga,SANTANDER,,false
901866840-5,GROUP GREEN SOLUTIONS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901868091-4,EUROPA D8 S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901869877-0,ICC SAS,CONTABILIDAD@ICCSASENERGY.COM,cristian.c@iccsasenergy.com,3138573080,HTTPS://ICCSASENERGY.COM/,CL 31 # 33 B - 73,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901870727-6,SEGURITIC CONSULTORES S.A.S.,JENNY.SANCHEZ@SEGURITICONSULTORES.COM,jenny.sanchez@seguriticonsultores.com,3153990143,HTTPS://WWW.SEGURITICONSULTORES.COM/,CALLE 108 # 22 A 119 BARRIO PROVENZA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901873471-1,ELECTROWORLD SOLUTIONS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901874062-5,"ESTRUCTURAS VERDES INGENIERIA, ASESORIAS Y CONSTRUCCION SAS",,,,,,Bucaramanga,SANTANDER,,false
901874464-2,SAYAB INGENIERIA SOSTENIBLE SAS,,,,,,Bucaramanga,SANTANDER,,false
901875197-5,LAND COLOMBIA S.A.S- E.S.P,,,,,,Socorro,SANTANDER,,false
901875602-7,PROYECTOS & ASESORIAS INTEGRALES SAS,,,,,,Floridablanca,SANTANDER,,false
901881562-5,SML SOLUCIONES GLOBALES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901885241-4,MC CONSULTORES Y CONSTRUCTORES SAS,MCCONSULTORESYCONSTRUCTORES@GMAIL.COM,mcconsultoresyconstructores@gmail.com,3159288799,,CALLE 8 # 18 - 31 BARRIO LIMONCITO FLORIDABLANCA SANTANDER,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901885627-3,CARLOS PRADA SERVICIOS ELECTRICOS E INGENIERIAS S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901885743-1,SEGIMA CONSULTORES S.A.S,,,,,,Floridablanca,SANTANDER,,false
901885830-2,GAMA INGENIERIA Y TRANSPORTES S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901886288-4,DYC INGENIEROS SAS,,,,,,Bucaramanga,SANTANDER,,false
901886311-6,INPROCO COLOMBIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901887554-3,EL CARRIZAL COTA 1000 S.A.S E.S.P.,,,,,,Giron,SANTANDER,,false
901887904-8,LAV INGENIEROS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901888295-5,SYNERGY LOGISTICA E INGENIERIA S.A.S.,SYNERGYLOGISTICA.SAS@GMAIL.COM,synergylogistica.sas@gmail.com,3183923013,,CIRCUNVALAR 36 A 104 - 47 FLORIDABLANCA - SANTANDER,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901889519-4,E Y G SERVICIOS INTEGRALES S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901890036-0,INGELEC PROYEC S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901890571-1,HS ENERGY SAS,,,,,,Bucaramanga,SANTANDER,,false
901890781-1,CH4 ORIGE S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901891351-0,FUSION SYSTEM TICS SAS,FUSIONSASTIC@GMAIL.COM,fusionsastic@gmail.com,3166740500,,CL 107 21A 22 BRR PROVENZA,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901892826-1,ELECTITUD SAS,,,,,,Bucaramanga,SANTANDER,,false
901893377-0,J&J GESTION ENERGY EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,,,,,,Bucaramanga,SANTANDER,,false
901893862-1,INGENER COLOMBIA SAS,,,,,,Floridablanca,SANTANDER,,false
901896128-7,SKYSCRAPERS. S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901896395-7,GEOINGENIA S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901896841-0,CONSULTORES MINEROS ESPECIALIZADOS SAS,,,,,,Bucaramanga,SANTANDER,,false
901896902-1,"INGENIEROS CIVILES,MINEROS,GEOLOGOS S.A.S.",,,,,,Bucaramanga,SANTANDER,,false
901896932-2,"GEODESCO GEOTECHNICS, DESIGN AND CONSTRUCTION S.A.S.",,,,,,Bucaramanga,SANTANDER,,false
901897156-8,AFRICANO HVAC S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901897171-9,KITROS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901897177-2,MR INGENIERIA Y CONSTRUCCIONES S.A.S.,,,,,,Valle De San Jose,SANTANDER,,false
901899129-8,SERVICIOS ELECTRICOS Y COMUNICACIONES-VITALELECTRICOS S.A.S.,,,,,,Giron,SANTANDER,,false
901900336-1,PERITAJES TECNICOS S.A.S.,,,,,,Giron,SANTANDER,,false
901900819-5,BUT GROUP S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901900954-1,DATA STREAM DS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901900993-9,"CONSTRUCTORA TORRES & MARTINEZ ""CONSTRUCTORRES S.A.S""",,,,,,Floridablanca,SANTANDER,,false
901902466-8,EMPRESA NACIONAL ESTATAL DE DESARROLLO TERRITORIAL S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901902853-5,INGENERIA SAS.,,,,,,Bucaramanga,SANTANDER,,false
901903564-6,ARDILA INGENIERIA Y CONSULTORIA S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901903613-9,NOVAKAI S.A.S. ESP,,,,,,Bucaramanga,SANTANDER,,false
901904233-8,DATAPRO ANALITICA SAS,,,,,,Floridablanca,SANTANDER,,false
901904253-5,"""ENERGYOIL SAS ESP.""",,,,,,Giron,SANTANDER,,false
901904291-5,PROCOAL ENCISO S.A.S.,,,,,,Enciso,SANTANDER,,false
901906256-6,MULTISISTEMAS MDS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901906489-5,SOLUCIONES DE INGENIERIA SC,SOLUCIONESINGSC@GMAIL.COM,solucionesingsc@gmail.com,3156006003,,CALLE 19 # 31 - 45 APARTAMENTO 1001 EDIFICIO PALLADIUM,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901907148-3,EN OBRA SOLUCIONES SAS,,,,,,Bucaramanga,SANTANDER,,false
901907316-4,CONSULTORES ESPECIALIZADOS EN MOVILIDAD Y TRANSPORTE - CEMT S.A.S.,CEMT.SAS@GMAIL.COM,ing.sergiogj@gmail.com,3026669848,WWW.CEMTSAS.COM,CALLE 33 #86-76,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901907813-3,CLEAN ENERGY GROUP S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901909128-5,B&T INGENIERIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901911064-9,MF CONSTRUCCIONES E INGENIERIA S.A.S.,,,,,,Lebrija,SANTANDER,,false
901911666-2,GRUPO R7274 S.A.S BIC,,,,,,San Gil,SANTANDER,,false
901912169-8,SP DISEÑOS E INGENIERIA SAS,SPINGENIERIASAS.ADM@GMAIL.COM,spingenieriasas.adm@gmail.com,3143931590,,CALLE 6 NO. 6-14 OFICINA 403,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901913786-7,DISEÑO ARQUITECTURA Y CONSTRUCCION EN OBRAS DE INGENIERIA SAS,DISARCOINSAS@YAHOO.COM,santiagoleon2002@gmail.com,3206437829,,CALLE 3 # 5-37,MOGOTES,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901913945-1,WCASTRO SOLUCIONES ELECTRICAS SAS,,,,,,Floridablanca,SANTANDER,,false
901914194-1,GEO-X S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901915050-4,WILLIAM SOCHA SAS,,,,,,Piedecuesta,SANTANDER,,false
901915523-6,GAS AL DIA SAS ESP,,,,,,Floridablanca,SANTANDER,,false
901915534-7,SALCEDO AMAYA ASOCIADOS S.A.S,,,,,,Oiba,SANTANDER,,false
901915563-0,SG ENERGIA SAS,,,,,,Bucaramanga,SANTANDER,,false
901916040-5,SOLUCIONES ECOSOLAR D&O S.A.S.,,,,,,Galan,SANTANDER,,false
901916123-8,VIGACOL CONSTRUCCION E INGENIERIA SAS,VIGACOL.PROYECTOS@GMAIL.COM,vigacol.proyectos@gmail.com,3159545933,,CRA 33 47 - 39,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901917382-3,789 INGENIERIA SAS,,,,,,Bucaramanga,SANTANDER,,false
901918518-2,DC INGENIERIA Y SERVICIOS SAS,,,,,,Bucaramanga,SANTANDER,,false
901918660-0,SOWTEK SAS,,,,,,Malaga,SANTANDER,,false
901919327-7,TOPCONS,FRANJAES_96@HOTMAIL.COM,topcons.col@gmail.com,3223637706,,CRRERA 49 # 27-120,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901921213-2,BARICHARA SOLAR S.A.S,,,,,,Villanueva,SANTANDER,,false
901922907-1,MCCA SAS,SASMCCA@GMAIL.COM,sasmcca@gmail.com,3003324888,,VEREDA LA VENTA CONJUNTO LOMAS DEL CAMPESTRE CASA 23,PIEDECUESTA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901923116-5,MURSAN INGENIERIA S.A.S.,,,,,,Barichara,SANTANDER,,false
901923169-5,MULTIPLICADORES DE VALOR SAS,,,,,,Floridablanca,SANTANDER,,false
901924603-5,MAINTENANCE AND ASSET CARE S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901925272-5,TERRAGREEN SOLUTIONS INGENIERIA SOSTENIBLE SAS BIC,,,,,,Bucaramanga,SANTANDER,,false
901925289-1,SERVICIOS E INGENIERIA SIGAS S.A.S,,,,,,Floridablanca,SANTANDER,,false
901925372-3,PROYECTOS E INVERSIONES DIVINO SALVADOR S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901925408-1,SOLUCIONES ELECTRICAS Y COMUNICACIONES TNM S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901926188-9,ALMERA PROYECTOS Y CONSULTORIA SAS,ALMERASAS@HOTMAIL.COM,almerasas@hotmail.com,3102751860,,CARRERA 28A # 40 - 114,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901927135-3,INVERSIONES SALENTO VELEZ SAS,,,,,,Velez,SANTANDER,,false
901929708-2,POLARIX ENERGY S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901930441-3,SOLUCIONES Y SERVICIOS INTEGRALES SI S.A.S.,,,,,,Socorro,SANTANDER,,false
901931594-6,SOMOS ENERGIA S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901931902-1,INGENIERIA RSE,GERENCIA@INGENIERIARSE.COM,gerencia@ingenieriarse.com,3002474923,,CALLE 47 # 22 - 55,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901932047-3,SOLARTIC S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901932096-4,MONTAJES ELECTRICOS Y COMUNICACIONES A.M S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901933065-0,INVERSIONES FENIX R&R S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901933077-9,HECO ECO S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901933263-2,SOLAR CONNECT SOLUTIONS S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901933609-7,BASIC ENERGY SERVICES S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901934385-7,SMARTLUBE SAS,,,,,,Bucaramanga,SANTANDER,,false
901935401-1,VERDALIS CONSULTING GROUP S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901935555-7,GRUPO EMPRESARIAL AGROSOLAR DC S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901935840-1,REVIND GROUP S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901935933-8,INGENIERIA SOCIEDAD DE SOLUCIONES S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901936155-9,SERVICIOS E INVERSIONES SAN CAYETANO SAS,,,,,,Zapatoca,SANTANDER,,false
901936801-9,ARC VEINTIDOS SAS,,,,,,Bucaramanga,SANTANDER,,false
901936845-2,CONSTRUYENDO SUEÑOS AA S.A.S.,,,,,,Giron,SANTANDER,,false
901936860-3,ANDES CONSTRUCCION & CONSULTORIA S.A.S.,ANDESCONSTRUCCIONYCONSULTORIA@GMAIL.COM,andesconstruccionyconsultoria@gmail.com,3156721471,,CARRERA 10 # 9 - 31 OFICINA 107,SAN GIL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901937291-7,SMART AS ENERGY SAS,SMARTASENERGY@GMAIL.COM,smartasenergy@gmail.com,3118291245,,CARRERA 26A #9-43,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901938351-5,OREXSYS ENGINEERING S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901941206-6,INGENIEROS REYES RUEDA SAS,,,,,,Bucaramanga,SANTANDER,,false
901941619-4,GAS LLAMA AZUL S.A.S E.S.P,,,,,,San Gil,SANTANDER,,false
901942051-6,OP HERNANDEZ S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901942683-0,AVANZAR CONSULTOR SAS,ADMONAGP2019@GMAIL.COM,admonagp2019@gmail.com,3154314343,,CALLE 34 # 26 -  37,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901942778-1,MARS SERVICIOS PROFESIONALES SAS,,,,,,Giron,SANTANDER,,false
901943164-4,ENERGIA E INGENIERIA CIVIL SOLUCIONES SAS,,,,,,Bucaramanga,SANTANDER,,false
901943539-2,PROGRESIO SOLUTIONS S.A.S,,,,,,Bucaramanga,SANTANDER,,false
901944028-5,BIOMEDICA 360 S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901944244-1,BCNOVA S.A.S,,,,,,Floridablanca,SANTANDER,,false
901944358-0,INGENIERÍA Y SUMINISTROS TECNOLÓGICOS S.A.S.,,,,,,San Miguel,SANTANDER,,false
901944712-5,PARTICKLE SERVICIOS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901944861-4,GEO_SUR S.A.S.,,,,,,Bolivar,SANTANDER,,false
901945282-4,INGENIERIA Y CONSTRUCCIONES BUILD S.A.S,,,,,,Piedecuesta,SANTANDER,,false
901951077-5,E4R ENERGIAS Y PROYECTOS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901951214-8,MC POWER ENERGY SAS,,,,,,Bucaramanga,SANTANDER,,false
901951548-2,TERA INGENIERIA Y DISEÑOS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901951734-6,GRUPO EMPRESARIAL CHAJIN S.A.S,,,,,,Floridablanca,SANTANDER,,false
901952031-1,GAIA CONSULTING COLOMBIA SAS BIC,GAIACONSULTINGSASBIC25@GMAIL.COM,gaiaconsultingsasbic25@gmail.com,3188543759,,CALLE 12 NO. 8-05 OFICINA 102,SAN GIL,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901952324-4,MITOFLUIDICS SAS,,,,,,Floridablanca,SANTANDER,,false
901952422-8,SERVICIOS JOEL S.A.S.,,,,,,Rionegro,SANTANDER,,false
901952447-1,EDS LA CASTELLANA UNO SAS,,,,,,Bucaramanga,SANTANDER,,false
901952494-8,SOLUCIONES VERTICALES A&M S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901952655-7,OG INGENIERIA & SUMINISTROS S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901953407-1,ELECTRICOS J.N S.A.S.,,,,,,Floridablanca,SANTANDER,,false
901953447-6,CONSTELAR SOLUCIONES S.A.S.,,,,,,Bucaramanga,SANTANDER,,false
901955634-6,SLOGIN SERVICIOS LOGICOS INDUSTRIALES S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
901955995-1,FPG CONSULTING S.A.S.,FPGCONSULTINGSAS@GMAIL.COM,fpgconsultingsas@gmail.com,3187353205,,CARRERA 18 NO. 45-77,BUCARAMANGA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901956204-7,RENOVA INTERVENTORiA Y CONSULTORiA S.A.S.,RENOVAINTERCON@GMAIL.COM,renovaintercon@gmail.com,3187153893,,CALLE 45 NO: 11A40,FLORIDABLANCA,SANTANDER,https://www.datos.gov.co/Estad-sticas-Nacionales/SECOP-II-Proveedores-Registrados/qmzu-gj57,true
901959192-0,PSICOACUSTICA S.A.S.,,,,,,Piedecuesta,SANTANDER,,false
